FECHA;PAÍS;REGIÓN;MUNICIPIO;"DEPARTAMENTO
NO TOCAR";VEREDA;VARIABLE;EVENTO;URL ;;;;;;;;;;;;;;;;;;;;;;;;;
2025-01-31;COLOMBIA;SANTANDERES;BARRANCABERMEJA;SANTANDER;N/A;AMENAZAS;Rechazo a las amenazas de muerte contra integrantes de la Unión Sindical Obrera e la Industria del Petróleo (USO) y también hacia un miembro de la junta directiva de Ecopetrol;https://www.alertasantanderes.com/santander/en-barrancabermeja-rechazan-contundentemente-las-amenazas-contra-integrantes-de-la-uso-y;;;;;;;;;;;;;;;;;;;;;;;;;
2025-01-31;COLOMBIA;SANTANDERES;BARRANCABERMEJA;SANTANDER;N/A;ARTEFACTO EXPLOSIVO;fue detonado en forma controlada un artefacto que apareció cerca de una vivienda en el barrio Los Naranjos.;https://x.com/LAFMBucaramanga/status/1885357690840293413?t=YerzZEog3HFZ85MY76h3FA&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-01-31;COLOMBIA;CARIBE;ALBANIA;CAQUETA;CUESTESITAS;ALERTA ;El secretario de Gobierno de Albania, alertó respecto al estado de indefensión en que se encuentra el municipio luego de la circulación en redes sociales de un video, en el que se observan varios hombres armados con fusiles al interior de una camioneta y recorriendo las calles principales del corregimiento de Cuestecitas.;https://www.bluradio.com/regiones/caribe/video-terror-en-la-guajira-por-hombres-armados-con-fusiles-patrullando-calles-de-albania-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-01-31;COLOMBIA;SANTANDERES;BUCARAMANGA;SANTANDER;N/A;CAPTURA;"Fue capturado en Bucaramanga el ciudadano venezolano Beraldo Enrique Atencio alias ""Chocolate"", integrante del Tren de Aragua, een su contra corre una investigación por ser el responsable de una serie de homicidios contra integrantes del mismo grupo criminal.";https://www.semana.com/nacion/articulo/la-historia-del-asesino-del-tren-de-aragua-encargado-de-torturar-y-matar-a-otros-integrantes-de-esa-organizacion-este-es-alias-chocolate/202559/?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-01-29;COLOMBIA;PACÍFICA;CAJIBÍO;CAUCA;SAN JOSE LA LAGUNA;ATAQUE;Trabajadores forestales fueron atacados mientras realizaban sus labores en las fincas El Retiro y La Juliana, por un grupo de personas de comunidades indígenas, que los obligaron a salir del lugar, arrojándoles piedras y prendiendo fuego en el sector;https://periodicovirtual.com/ataques-impiden-el-trabajo-de-50-familias-en-cajibio/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-01-31;COLOMBIA;OCCIDENTE / EJE CAFETERO;QUIBDÓ;CHOCO;N/A;CESE AL FUEGO;Cinco bandas criminales que delinquen en Quibdo han decidido prorrogar el cese al fuego hasta el próximo 31 de marzo, en medio de las conversaciones que adelantan conn el Gobierno Nacional. ;https://caracol.com.co/2025/01/31/cinco-bandas-criminales-que-operan-en-quibdo-extienden-cese-al-fuego-hasta-el-proximo-31-de-marzo/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;SANTANDERES;TIBÚ;NORTE DE SANTANDER;;ARTEFACTO EXPLOSIVO;"Campesinos que regresaron al Catatumbo encontraron sus fincas minadas con explosivos y guerrilleros durmiendo en sus camas; tuvieron que salir de nuevo";https://www.semana.com/nacion/articulo/campesinos-que-regresaron-al-catatumbo-encontraron-sus-fincas-minadas-con-explosivos-y-guerrilleros-durmiendo-en-sus-camas-tuvieron-que-salir-de-nuevo/202539/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;PACÍFICA;ARGELIA;CAUCA;;DESPLAZAMIENTO;Más de 700 desplazados dejan combates y atentados en El Plateado, Cauca;https://caracol.com.co/2025/02/01/mas-de-700-desplazados-dejan-combates-y-atentados-en-el-plateado-cauca/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;OCCIDENTE / EJE CAFETERO;MUTATA;ANTIOQUIA ;;CAPTURA;Por el homicidio de un líder juvenil en Mutatá, capturaron tres integrantes del Clan del Golfo;https://caracol.com.co/2025/02/01/por-el-homicidio-de-un-lider-juvenil-en-mutata-capturaron-tres-integrantes-del-clan-del-golfo/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;AMAZONÍA ORINOQUÍA;FLORENCIA;CAQUETÁ;;CAPTURA;Jhon Fernando Méndez, alias Chino, se ufanó de ser un peligroso delincuente que dijo ser cabecilla de los autodenominados ‘Comandos de Frontera’ de las disidencias de las Farc. Bajo ese mote, se convirtió en la amenaza de varios municipios en el departamento de Caquetá.;https://www.semana.com/nacion/articulo/alias-chino-el-cabecilla-las-disidencias-de-las-farc-que-mantuvo-secuestrada-a-una-poblacion-en-el-caqueta/202541/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;AMAZONÍA ORINOQUÍA;TRINIDAD;CASANARE;;INCAUTACIÓN;Incautaron el cargamento más grande de marihuana en los últimos años en Casanare: está avaluado en $2.500 millones;https://www.infobae.com/colombia/2025/02/01/incautaron-el-cargamento-mas-grande-de-marihuana-en-los-ultimos-anos-en-casanare-esta-avaluado-en-2500-millones/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;SANTANDERES;;NORTE DE SANTANDER;;COMUNICADO;Indignante video del entrenamiento de los francotiradores del ELN, en medio de los diálogos de paz del presidente Gustavo Petro;https://www.semana.com/nacion/justicia/articulo/indignante-video-del-entrenamiento-de-los-francotiradores-del-eln-en-medio-de-los-dialogos-de-paz-del-presidente-gustavo-petro/202500/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;AMAZONÍA ORINOQUÍA;ORITO;PUTUMAYO;;HIDROCARBUROS;Ejército desmanteló refinería ilegal de hidrocarburos en Putumayo y propinó duro golpe a los Comandos de Frontera;https://www.msn.com/es-co/noticias/nacional/ej%C3%A9rcito-desmantela-refiner%C3%ADa-ilegal-de-hidrocarburos-en-putumayo-y-propina-duro-golpe-a-los-comandos-de-frontera/ar-AA1yh7lq?ocid=BingNewsSerp;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-01;COLOMBIA;AMAZONÍA ORINOQUÍA;EL RETORNO;GUAVIARE ;;DESMOVILIZACIÓN;Dos jovencitas, al parecer de la comunidad Nasa de Corinto, Cauca, optaron por entregarse al Ejército para no perder la vida en las confrontaciones que se registran en el departamento del Guaviare entre las disidencias de las Farc de Iván Mordisco y los guerrilleros comandados por alias Calarcá.;https://www.elpais.com.co/judicial/dos-menores-de-edad-escaparon-de-las-disidencias-de-las-farc-y-se-entregaron-al-ejercito-en-el-guaviare-0143.html;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-02;COLOMBIA;PACÍFICA;MORALES;CAUCA;;ENFRENTAMIENTOS;Reportan combates entre el Ejército y las disidencias de Iván Mordisco en Cauca;https://www.elespectador.com/judicial/reportan-combates-entre-el-ejercito-y-las-disidencias-de-ivan-mordisco-en-cauca/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-02;COLOMBIA;PACÍFICA;CAJIBÍO;CAUCA;;ASONADA;Con asonada, comunidad impidió la captura de tres presuntos disidentes en el centro del Cauca;https://www.eltiempo.com/colombia/otras-ciudades/con-asonada-comunidad-impidio-la-captura-de-tres-presuntos-disidentes-en-el-centro-del-cauca-3423324;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-02;COLOMBIA;CARIBE;CARTAGENA;BOLIVAR;;CAPTURA;Recapturaron en Cartagena a alias “Ramoncito”, quien fingió desmayo para huir;https://www.elespectador.com/colombia/cartagena/recapturaron-en-cartagena-a-alias-ramoncito-quien-fingio-enfermedad-para-huir/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-02;COLOMBIA;PACÍFICA;LA LLANADA;NARIÑO;;ARTEFACTO EXPLOSIVO;En una zona rural de La Llanada caen militares en campo minado;https://www.diariodelsur.com.co/en-una-zona-rural-de-la-llanada-caen-militares-en-campo-minado/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-02;COLOMBIA ;ANDINA;PANQUEBA;BOYACA;;PANFLETO/PANCARTA;El pasado domingo 2 de febrero, los habitantes de Panqueva, Boyacá, se sorprendieron al encontrar una bandera, aparentemente del grupo armado ELN, instalada en el mirador María Auxiliadora, ubicado en la vereda El Reposo. La situación causó preocupación en la comunidad, pero según declaraciones del secretario de Gobierno, Luis Jesús Salazar, no se registraron alteraciones en el orden público.;https://extra.com.co/presencia-del-eln-en-boyaca/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;TORIBIO;CAUCA;;INCAUTACIÓN ;Ejército incautó más de una tonelada de marihuana en el Cauca;https://caracol.com.co/2025/02/03/ejercito-incauto-mas-de-una-tonelada-de-marihuana-en-el-cauca/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;PRADERA;VALLE DEL CAUCA;;ALERTA;La Defensoría del Pueblo emitió una alerta temprana por la oleada de violencia que se vive en Pradera y Florida, en el Valle del Cauca, advirtiendo que estas prácticas representan un gran riesgo para la comunidad del departamento.;https://www.elpais.com.co/valle/estas-son-las-razones-por-las-que-la-defensoria-del-pueblo-emitio-una-alerta-temprana-en-pradera-y-florida-valle-del-cauca-0357.html;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;ANDINA;LA PLATA;HUILA ;;RECLUTAMIENTO MENORES ;Sigue siendo común la despreciable práctica de los grupos armados que delinquen en Colombia de reclutar menores de edad. Un delito que afecta especialmente en zonas en donde hay una fuerte ausencia del Estado.;https://www.noticiasrcn.com/colombia/nina-de-13-anos-fue-reclutada-por-las-disidencias-farc-en-el-huila-y-logro-escapar-849961;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;SANTANDERES;;NORTE DE SANTANDER;;CAPTURA;Cayó alias Tirador, presunto francotirador de las disidencias de las Farc en el Catatumbo;https://www.noticiasrcn.com/colombia/cayo-alias-tirador-presunto-francotirador-de-las-disidencias-de-las-farc-849950;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;SANTANDERES;;NORTE DE SANTANDER;;AMENAZAS ;Firmantes de paz se sienten abandonados a merced del ELN;https://caracol.com.co/2025/02/03/firmantes-de-paz-se-sienten-abandonados-a-merced-del-eln/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;POPAYAN ;CAUCA;;ARTEFACTO EXPLOSIVO;"Bomba explotó en un reconocido supermercado de Popayán, Cauca; una mujer resultó herida y el delincuente capturado";https://www.elpais.com.co/judicial/bomba-exploto-en-un-reconocido-supermercado-de-popayan-cauca-una-mujer-resulto-herida-y-el-delincuente-capturado-0316.html;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;CALI;VALLE DEL CAUCA;;CAPTURA;Cayó ‘El Nene’, asesino del Tren de Aragua en Cali: se hacía pasar de barbero;https://www.bluradio.com/judicial/cayo-el-nene-asesino-del-tren-de-aragua-en-cali-se-hacia-pasar-de-barbero-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;SUAREZ;CAUCA;;ATAQUE;Fuentes oficiales del Ejército le confirmaron a El País que el grupo armado lanzó explosivos desde drones contra los uniformados. En este momento, aeronaves artilladas intervienen en los enfrentamientos.;https://hoydiariodelmagdalena.com.co/archivos/1068218/en-video-disidencias-farc-atacan-base-militar-del-ejercito-con-drones-cargados-de-explosivos/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;OCCIDENTE / EJE CAFETERO;PLANETA RICA;CORDOBA;;AMENAZAS;Denuncian video de presuntos miembros de Los Caparros y ELN anunciando “retoma” del sur de Córdoba;https://caracol.com.co/2025/02/03/denuncian-video-de-presuntos-miembros-de-los-caparros-y-eln-anunciando-retoma-del-sur-de-cordoba/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;SUAREZ;CAUCA;;ATAQUE;Tropas de la Tercera División del Ejércitoretomaron el control luego del hostigamiento que ejecutó el frente Jaime Martínez de las disidencias de las Farc, en el municipio de Suárez, al norte del departamento del Cauca. ;https://www.rcnradio.com/colombia/sur/disidencias-de-las-farc-hostigaron-base-militar-en-suarez-cauca;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;;NARIÑO;;COMUNICADO;Seis organizaciones sociales, campesinas, defensoras de derechos humanos y juntas de acción comunal de los municipios de la subregión de la cordillera en Nariño, enviaron una carta al Estado mayor central de alias ‘Ivan Mordisco’ , en donde expresan su preocupación por los enfrentamientos que se están presentando en estos territorios entre grupos armados ilegales y la fuerza pública porque dicen que la población civil son quienes sufren directamente las afectaciones.;https://www.bluradio.com/nacion/comunidades-de-la-cordilleras-en-narino-envian-carta-a-disidencias-farc-de-ivan-mordisco-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;CARIBE;URIBIA;LA GUAJIRA ;;ATAQUE;Un nuevo atentado con explosivos se registró contra de la línea férrea de Cerrejón, a la altura del kilómetro 79, cerca de la comunidad de Nortechon, en zona rural de Uribia.;https://www.infobae.com/colombia/2025/02/05/linea-ferrea-del-cerrejon-sufrio-un-cuarto-atentado-en-menos-de-dos-meses-crece-la-preocupacion-por-la-seguridad-en-la-guajira/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;PACÍFICA;MERCADERES;CAUCA;PEDREGOSA;ATAQUE;"Tres soldados resultaron heridos tras ataque del ELN en Mercaderes, Cauca
Los soldados fueron trasladados Popayán para recibir atención médica. El ataque fue cometido en la vereda La Pedregosa.";https://www.infobae.com/colombia/2025/02/04/3-militares-heridos-deja-hostigamiento-armado-del-eln-en-mercaderes-cauca/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA;CARIBE;CARTAGENA;BOLIVAR ;;INCAUTACIÓN;La Policía Nacional, a través de la Dirección de Antinarcóticos (DIRAN), incautó gigantesca carga de cocaína que estaba escondida en un cargamento de fruta.;https://www.noticiasrcn.com/colombia/incautan-cargamento-de-cocaina-escondido-en-bananos-850119;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-03;COLOMBIA ;CARIBE;SOLEDAD;ATLANTICO ;;CAPTURA;En Soledad, Atlantico, fue capturado un hombre que estaba instalando panfletos en los postes de diferentes barrios. A través de estos, una supuesta banda delincuencial ordenaba toque de queda. El hombre está siendo procesado por terrorismo;https://x.com/BLUCaribe/status/1886443581369430146;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-04;COLOMBIA;ANDINA;SOACHA;CUNDINAMARCA;;CAPTURA;"La Policía capturó en un megaoperativo a 124 personas en nueve departamentos
Varios de los detenidos eran parte del Tren de Aragua y del Clan del Golfo. Las autoridades describen a la acción como “la primera macrooperación” del año.";https://www.wradio.com.co/2025/02/04/la-policia-capturo-en-un-megaoperativo-a-124-personas-en-nueve-departamentos/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-04;COLOMBIA;OCCIDENTE / EJE CAFETERO;SAN ANDRES DE CUERQUÍA;ANTIOQUIA ;LA CHORRERA;HOMICIDIO ;Clan del Golfo asesinó a dos soldados y dejó a dos más heridos en San Andrés de Cuerquía, Antioquia;https://www.semana.com/nacion/medellin/articulo/clan-del-golfo-asesino-a-dos-soldados-y-dejo-a-dos-mas-heridos-en-san-andres-de-cuerquia-antioquia/202557/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-04;COLOMBIA;PACÍFICA;;CAUCA ;;RETEN ILEGAL;Denuncian que disidencias Farc instalaron un retén ilegal en el Puente Valencia, en los límites entre Cauca y Huila, donde secuestraron a usuarios de la vía por varios minutos y hurtaron varios vehículos. El Ejército envió unidades militares a la zona.;https://x.com/WRadioColombia/status/1886920121584685211?t=pTk1eoVbdxjAWlWVJXKu0Q&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-04;COLOMBIA;SANTANDERES;CÚCUTA;NORTE DE SANTANDER;;SECUESTRO;Fuerte intercambio de disparos en Cúcuta tras intento de secuestro en Trigal del Norte;https://www.bluradio.com/regiones/santanderes/fuerte-intercambio-de-disparos-en-cucuta-tras-intento-de-secuestro-en-trigal-del-norte-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-05;COLOMBIA;AMAZONÍA ORINOQUÍA;;META;;RECLUTAMIENTO MENORES ;El Ejército denunció que las disidencias de las Farc siguen reclutando menores para grupos armados en Meta y Guaviare. El general Freddy Fernando Gómez Gamba, comandante de la Cuarta División del Ejército Nacional, informó sobre la recuperación de seis menores en Guaviare, quienes fueron reclutados en el Cauca y trasladados a esa región.;https://x.com/rcnradio/status/1887119732308103419?t=b-MasJgesKniAyhO4eYhnA&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-05;COLOMBIA;OCCIDENTE / EJE CAFETERO;PUEBLORRICO;RISARALDA;;AMENAZAS;#Risaralda | Una comunidad indígena en Pueblo Rico (Risaralda) completó un mes de confinamiento por presuntas amenazas del ELN. Las autoridades aseguran que no hay presencia de este grupo ilegal en la zona.;https://x.com/rcnradio/status/1887146202161897870?t=So0jjHBtNiMDbIV516pwew&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-05;COLOMBIA;PACÍFICA;BUENAVENTURA;VALLE DEL CAUCA ;;AMENAZAS ;Vuelve el terror a Buenaventura: homicidios están disparados y encapuchados salen en las noches armados con fusiles;https://www.semana.com/nacion/cali/articulo/vuelve-el-terror-a-buenaventura-homicidios-estan-disparados-y-encapuchados-salen-en-las-noches-armados-con-fusiles/202516/?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-05;COLOMBIA;SANTANDERES;LOURDES;NORTE DE SANTANDER;;ENFRENTAMIENTOS;Reportan enfrentamientos entre el Ejército Nacional y un grupo armado en Lourdes, Norte de Santander;https://www.laopinion.co/judicial/reportan-enfrentamientos-entre-el-ejercito-nacional-y-un-grupo-armado-en-lourdes-norte-0;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-05;COLOMBIA;ANDINA;BOGOTA D.C.;BOGOTÁ;;ENFRENTAMIENTOS;Se presentan enfrentamientos esporádicos entre personal de la UNDEMO y un grupo de encapuchados que se encuentra en el interior de la Universidad Distrital, ubicada a la altura de la calle 17 con avenida Caracas;https://x.com/rcnradio/status/1887263666304623072?t=BBF_3dk4hD-K5OAT58ihwA&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-05;COLOMBIA;SANTANDERES;TIBÚ;NORTE DE SANTANDER;;ARTEFACTO EXPLOSIVO;Atacan con explosivos la base militar del municipio de Tibú;https://caracol.com.co/2025/02/06/atacan-con-explosivos-la-base-militar-del-municipio-de-tibu/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-06;COLOMBIA;PACÍFICA;PALMIRA;VALLE DEL CAUCA;;AMENAZAS;"Preocupación en la zona rural de #Palmira, #Valle, por aparición de grafitis de la disidencias Farc que amenazan a corregimientos como Calucé, Potrerillo y Tenjo.
Los mensajes han sido pintados por integrantes de las disidencias Adán Izquierdo del Bloque Isaías Pardo.";https://x.com/Caracol_Cali/status/1887462443347042722?t=REnhZlm0rquDYYF2U-gYEw&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-06;COLOMBIA;ANDINA;CAJAMARCA;TOLIMA;;DELITOS SEXUALES ;EN VIDEO: Capturan a excandidato al concejo por abuso sexual y pornografía infantil. Las víctimas eran sus hijos.;https://noticiasunoa.com/2025/02/06/en-video-capturan-a-excandidato-al-concejo-por-abuso-sexual-y-pornografia-infantil-las-victimas-eran-sus-hijos/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-06;COLOMBIA;SANTANDERES;LOURDES;NORTE DE SANTANDER;CAMPO RICO;ENFRENTAMIENTOS;"Colombia
Video
Impactante video muestra a niños refugiados bajo sus pupitres durante enfrentamientos en el Catatumbo";https://www.noticiasrcn.com/colombia/video-ninos-se-refugiaron-bajo-sus-pupitres-en-medio-de-enfrentamientos-en-el-catatumbo-851770#google_vignette;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-06;COLOMBIA;PACÍFICA;INZÁ;CAUCA;;RETEN ILEGAL;"Disidencias de las FARC realizaron retén en la vía que del municipio de Inzá, en el Cauca, conduce a La Plata, Huila y le hurtaron una motocicleta de alto cilindraje a un ciudadano.

La denuncia la realizó el mismo ciudadano a través de un video.";https://x.com/radio1040am/status/1887541816595013697?t=1aBkf7L11evlHsNCfy9lXw&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-06;COLOMBIA;SANTANDERES;TIBÚ;NORTE DE SANTANDER;;ATAQUE;Temor en Tibú por nuevo ataque armado;https://caracol.com.co/2025/02/06/temor-en-el-municipio-de-tibu-por-nuevo-ataque-armado/;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-06;COLOMBIA;SANTANDERES;TEORAMA;NORTE DE SANTANDER;;ENFRENTAMIENTOS;Se reportan nuevos enfrentamientos en el corregimiento El Aserrío, zona rural del municipio de Teorama.;https://x.com/CaracolCucuta/status/1887585638419161186?t=YPbuphLhzddurWNVl6FA3w&s=08;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-06;COLOMBIA;CARIBE;SOLEDAD;ATLÁNTICO;LOS COCOS;HOMICIDIO;Asesinan a policía (r) presuntamente vinculado con la banda ‘Los Costeños’ en Soledad;https://www.bluradio.com/regiones/caribe/asesinan-a-policia-r-presuntamente-vinculado-con-la-banda-los-costenos-en-soledad-rg10;;;;;;;;;;;;;;;;;;;;;;;;;
2025-02-07;COLOMBIA;SANTANDERES;TIBÚ;NORTE DE SANTANDER;;DESPLAZAMIENTOS;Debido a una amenaza a través de un panfleto un número de habitantes del sector de La Uno en el barrio Santander de Tibú, cercano al batallón de la Fuerza de Tarea Vulcano, salen desplazados por temor a quedar en medio de ataques con explosivos.;https://x.com/LAFmCucuta/status/1887809733412667744?s=08;;;;;;;;;;;;;;;;;;;;;;;;;
